character,characterLabel,freebase_id,powers,occupation,affiliation,species,allies,wikidata_id
http://www.wikidata.org/entity/Q7320853,Rhoda Penmark,/m/06_4x2,,"con artist, serial killer",,,,Q7320853
http://www.wikidata.org/entity/Q977511,Shizuka Minamoto,/m/0h57kqb,,schoolchild,,,Nobisuke Nobi Jr.,Q977511
http://www.wikidata.org/entity/Q1134950,Takeshi Goda,/m/0h57krv,,schoolchild,,,,Q1134950
http://www.wikidata.org/entity/Q1186309,Doraemon,/m/0h57ksr,,,,,,Q1186309
http://www.wikidata.org/entity/Q1186404,Suneo Honekawa,/m/0h57ks8,,schoolchild,,,,Q1186404
http://www.wikidata.org/entity/Q1367960,Nobita Nobi,/m/0h57kr6,,schoolchild,,,Nobisuke Nobi Jr.,Q1367960
http://www.wikidata.org/entity/Q673361,Romeo,/m/02qnhw1,,,,,,Q673361
http://www.wikidata.org/entity/Q263749,Rose Maylie,/m/05zxnk,,,,,,Q263749
http://www.wikidata.org/entity/Q2467893,Norman Bates,/m/0dd0r,,serial killer,,,,Q2467893
http://www.wikidata.org/entity/Q3327194,Mr. Sowerberry,/m/05cctmk,,funeral director,,,,Q3327194
http://www.wikidata.org/entity/Q3639999,Bill Sikes,/m/04g8j6,,"criminal, robber, murderer, kidnapper",,,,Q3639999
http://www.wikidata.org/entity/Q3870091,Nancy,/m/05n2kr,,"prostitute, thief, bartender",,,,Q3870091
http://www.wikidata.org/entity/Q16384801,Mr. Brownlow,/m/03hfvq3,,,,,,Q16384801
http://www.wikidata.org/entity/Q173998,Ron Weasley,/m/0c8jw,,"Quidditch player, auror, magician, entrepreneur, student","Duelling Club, Gryffindor, Dumbledore's Army",,"Rose Granger-Weasley, Hugo Granger-Weasley",Q173998
http://www.wikidata.org/entity/Q174009,Hermione Granger,/m/0c8kc,,"activist, time traveller, politician, student","S.P.E.W., Duelling Club, The Slug Club, Gryffindor, Ministry of Magic, Dumbledore's Army",,"Rose Granger-Weasley, Hugo Granger-Weasley",Q174009
http://www.wikidata.org/entity/Q176132,Lord Voldemort,/m/0c8lv,,"fictional tyrant, war criminal, serial killer","Slytherin, The Slug Club, Death Eater",,Delphini Riddle,Q176132
http://www.wikidata.org/entity/Q176772,Severus Snape,/m/0c2l5,,"spy, school teacher","Slytherin, Death Eater, Order of the Phoenix",,,Q176772
http://www.wikidata.org/entity/Q177439,Rubeus Hagrid,/m/0d8g5,,"forestry worker, magizoologist, vigilante, school teacher, professor","Gryffindor, Order of the Phoenix",,,Q177439
http://www.wikidata.org/entity/Q7881262,Arthur Weasley,/m/014krp,,director,"Order of the Phoenix, Ministry of Magic",,"Percy Weasley, Bill Weasley, Ginny Weasley, Ron Weasley, George Weasley, Fred Weasley, Charlie Weasley",Q7881262
http://www.wikidata.org/entity/Q179641,Draco Malfoy,/m/0c2m4,,"Quidditch player, student","Inquisitorial Squad, Slytherin, Duelling Club, Death Eater",,Scorpius Malfoy,Q179641
http://www.wikidata.org/entity/Q187923,Ginny Weasley,/m/076ydym,,"Quidditch player, journalist","The Slug Club, Gryffindor, Dumbledore's Army",,"James Sirius Potter, Lily Luna Potter, Albus Severus Potter",Q187923
http://www.wikidata.org/entity/Q190282,Luna Lovegood,/m/020y4q,,"magizoologist, student","Ravenclaw, Dumbledore's Army",,,Q190282
http://www.wikidata.org/entity/Q190366,Neville Longbottom,/m/01kg7x,,"school teacher, auror, professor, student","The Slug Club, Gryffindor, Dumbledore's Army",,,Q190366
http://www.wikidata.org/entity/Q192179,Minerva McGonagall,/m/01lcr5,,"school teacher, head teacher, employee, professor","Gryffindor, Order of the Phoenix",,,Q192179
http://www.wikidata.org/entity/Q208657,Remus Lupin,/m/01ctrf,,"vigilante, school teacher, professor","Marauders, Gryffindor, Order of the Phoenix",,Ted Lupin,Q208657
http://www.wikidata.org/entity/Q712548,Albus Dumbledore,/m/0cb2r,,"researcher, school teacher, auror, professor","Wizengamot, Gryffindor, Order of the Phoenix",,,Q712548
http://www.wikidata.org/entity/Q715312,Nymphadora Tonks,/m/01m02k,,auror,"Hufflepuff, Dumbledore's Army, Order of the Phoenix",,Ted Lupin,Q715312
http://www.wikidata.org/entity/Q754837,Lily Potter,/m/02h_fr_,,vigilante,"The Slug Club, Gryffindor, Order of the Phoenix",,Harry Potter,Q754837
http://www.wikidata.org/entity/Q840305,Cho Chang,/m/0152c0,,"Quidditch player, student","Ravenclaw, Dumbledore's Army",,,Q840305
http://www.wikidata.org/entity/Q1057918,Bellatrix Lestrange,/m/01qthc,,"terrorist, murderer, magician","Slytherin, Death Eater",,Delphini Riddle,Q1057918
http://www.wikidata.org/entity/Q1250338,Narcissa Malfoy,/m/01fy35,,,"Slytherin, Death Eater",,Draco Malfoy,Q1250338
http://www.wikidata.org/entity/Q1256952,Filius Flitwick,/m/02qdy1,,"school teacher, professor",Ravenclaw,,,Q1256952
http://www.wikidata.org/entity/Q2292217,Amycus Carrow,/m/0j2dfxy,,"terrorist, school teacher, professor","Slytherin, Death Eater",,,Q2292217
http://www.wikidata.org/entity/Q3221658,Cormac McLaggen,/m/075qytn,,"Quidditch player, student","The Slug Club, Gryffindor",,,Q3221658
http://www.wikidata.org/entity/Q3244512,Harry Potter,/m/03647x,,"Quidditch player, director, auror, student","S.P.E.W., Duelling Club, The Slug Club, Gryffindor, Dumbledore's Army, Order of the Phoenix",,"James Sirius Potter, Lily Luna Potter, Albus Severus Potter",Q3244512
http://www.wikidata.org/entity/Q3255012,Molly Weasley,/m/014kmw,,,"Gryffindor, Order of the Phoenix",,"George Weasley, Fred Weasley, Charlie Weasley, Percy Weasley, Bill Weasley, Ginny Weasley, Ron Weasley",Q3255012
http://www.wikidata.org/entity/Q3278733,Poppy Pomfrey,/m/023smr,,physician,,,,Q3278733
http://www.wikidata.org/entity/Q3432058,Pansy Parkinson,/m/0367jt,,student,"Inquisitorial Squad, Slytherin",,,Q3432058
http://www.wikidata.org/entity/Q161936,Death,/m/0ct1vm,,,,,,Q161936
http://www.wikidata.org/entity/Q2423675,Samara Morgan,/m/0631_t,,,,,,Q2423675
http://www.wikidata.org/entity/Q46148760,Rachel Keller,/m/09vt__0,,journalist,,,,Q46148760
http://www.wikidata.org/entity/Q381459,Agave,/m/0kgdn,,,,,"Pentheus, Epirus",Q381459
http://www.wikidata.org/entity/Q477948,Monkey D. Luffy,/m/01_f41,,"pirate, ship captain","Four Emperors, Straw Hat Pirates",,,Q477948
http://www.wikidata.org/entity/Q645144,Kato,/m/02qgfc,,"vigilante, valet, bodyguard, mechanic, chauffeur, superhero",,,,Q645144
http://www.wikidata.org/entity/Q656881,Tiresias,/m/0klcf,,seer,,,"Manto, Historis, Daphne",Q656881
http://www.wikidata.org/entity/Q858432,Roronoa Zoro,/m/02jzqh,,"pirate, swordfighter, bounty hunter",Straw Hat Pirates,,,Q858432
http://www.wikidata.org/entity/Q877964,Nami,/m/07wp0b,,"pirate, thief, navigator","Arlong Pirates, Straw Hat Pirates",,,Q877964
http://www.wikidata.org/entity/Q1061765,Sanji,/m/03bn7q,,"pirate, cook","Baratie, Straw Hat Pirates",,,Q1061765
http://www.wikidata.org/entity/Q1078696,Usopp,/m/03blv1,,"pirate, sniper",Straw Hat Pirates,,,Q1078696
http://www.wikidata.org/entity/Q1092632,Juliet,/m/064vr0,,,,,,Q1092632
http://www.wikidata.org/entity/Q1114441,Gabriella Montez,/m/02nwf_c,,,,,,Q1114441
http://www.wikidata.org/entity/Q1510225,Green Hornet,/m/01f4z_,,"vigilante, newspaper proprietor, detective, superhero",,,,Q1510225
http://www.wikidata.org/entity/Q1645978,Taylor McKessie,/m/027d00s,,,,,,Q1645978
http://www.wikidata.org/entity/Q1767900,Mercutio,/m/03g8r0,,swordfighter,,,,Q1767900
http://www.wikidata.org/entity/Q3453771,Ryan Evans,/m/02nwg0p,,,,,,Q3453771
http://www.wikidata.org/entity/Q3814425,Kelsi Nielsen,/m/02nwf_t,,,,,,Q3814425
http://www.wikidata.org/entity/Q4878872,Becky Sharp,/m/02r2s15,,,,,,Q4878872
http://www.wikidata.org/entity/Q14916118,Chad Danforth,/m/02nwfzy,,,,,,Q14916118
http://www.wikidata.org/entity/Q22350750,Gabby Goat,/m/01crbl,,,,,,Q22350750
http://www.wikidata.org/entity/Q27613,Cadmus,/m/0j_cs,,dragonslayer,,,"Illyrius, Polydorus, Agave, Ino, Autonoë, Semele",Q27613
http://www.wikidata.org/entity/Q2021531,Frankenstein's monster,/m/02blr4,,monster,,,,Q2021531
http://www.wikidata.org/entity/Q3071490,Igor,/m/066k3b,,,,,,Q3071490
http://www.wikidata.org/entity/Q1077206,Bill,/m/03py3d,,"assassin, swordfighter",Deadly Viper Assassination Squad,,,Q1077206
http://www.wikidata.org/entity/Q2656279,Beatrix Kiddo,/m/096fdb,,"assassin, martial artist, vigilante, mass murderer, swordfighter",Deadly Viper Assassination Squad,,,Q2656279
http://www.wikidata.org/entity/Q3646433,Budd,/m/06wh9r,,"assassin, bouncer",Deadly Viper Assassination Squad,,,Q3646433
http://www.wikidata.org/entity/Q10348330,Penny Proud,/m/016xkm,,,,,,Q10348330
http://www.wikidata.org/entity/Q848673,Shaggy Rogers,/m/03pztr,,"private investigator, student","Mystery, Inc.",,"Shaggy Rogers, Jr.",Q848673
http://www.wikidata.org/entity/Q901323,Scooby-Doo,/m/03s17n,,detective,"Mystery, Inc.",,Scooby-Doo and Amber's puppies,Q901323
http://www.wikidata.org/entity/Q929855,Velma Dinkley,/m/03r0h4,,"private investigator, detective, student","Mystery, Inc.",,,Q929855
http://www.wikidata.org/entity/Q1083020,Scrappy-Doo,/m/0jzfq,,detective,,,,Q1083020
http://www.wikidata.org/entity/Q1923284,Daphne Blake,/m/03pzpz,,"private investigator, student","Mystery, Inc.",,,Q1923284
http://www.wikidata.org/entity/Q2225316,Fred Jones,/m/04bw_2,,"private investigator, student","Mystery, Inc.",,,Q2225316
http://www.wikidata.org/entity/Q6849854,Miki Saegusa,/m/02ql6q7,,,,,,Q6849854
http://www.wikidata.org/entity/Q51298104,Emile Mondavarious,/m/0hgvzhw,,,,,,Q51298104
http://www.wikidata.org/entity/Q277545,Jon Arbuckle,/m/05gxby,,cartoonist,,,,Q277545
http://www.wikidata.org/entity/Q767120,Garfield,/m/0849by,,,,,,Q767120
http://www.wikidata.org/entity/Q125475587,Songlian,/m/0h2c5lx,,,,,,Q125475587
http://www.wikidata.org/entity/Q737236,Mystique,/m/01jf3m,,"terrorist, model, supervillain, superhero, journalist, private investigator, mercenary, actor","Brotherhood of Mutants, Defense Advanced Research Projects Agency, X-Men, X-Factor, Dark X-Men, Freedom Force, Marauders, X-Corps",,"Nightcrawler, Graydon Creed, Rogue",Q737236
http://www.wikidata.org/entity/Q1640313,Lucy Pevensie,/m/0377yt,,"schoolchild, monarch",,,,Q1640313
http://www.wikidata.org/entity/Q2695156,Batman,/m/01d5g,,"philanthropist, martial artist, chief executive officer, vigilante, superhero, detective, businessperson","Justice League, Batman Incorporated, Outsiders, Wayne Enterprises, Batmen of All Nations",,"Jason Todd, Tim Drake, Damian Wayne, Dick Grayson, Helena Wayne, Cassandra Cain",Q2695156
http://www.wikidata.org/entity/Q3866197,Gill-man,/m/03d7tlr,,,,,,Q3866197
http://www.wikidata.org/entity/Q661491,Esmeralda,/m/0261dvg,,dancer,,,,Q661491
http://www.wikidata.org/entity/Q777062,Ariadne Oliver,/m/01sklz,,writer,,,,Q777062
http://www.wikidata.org/entity/Q1750634,Quasimodo,/m/026y8w,,"church bell ringer, bell-ringer",,,,Q1750634
http://www.wikidata.org/entity/Q2979585,Clopin Trouillefou,/m/02p35x,,"beggar, criminal, leader",,,,Q2979585
http://www.wikidata.org/entity/Q1165248,Marilla Cuthbert,/m/06lcj3t,,,,,,Q1165248
http://www.wikidata.org/entity/Q3950744,Devil in popular culture,/m/098fbx,,,,,,Q3950744
http://www.wikidata.org/entity/Q615565,Claire Redfield,/m/053ndg,,"zombie hunter, martial artist, vigilante, human rights activist",,,,Q615565
http://www.wikidata.org/entity/Q1146291,Albert Wesker,/m/04k6k6,,"mass murderer, virologist, terrorist, zombie hunter, toxicologist, business executive, researcher, criminal, double agent, security guard, employee, police officer","Umbrella Corporation, United States Army, S.T.A.R.S.",,Jake Muller,Q1146291
http://www.wikidata.org/entity/Q1644586,David Xanatos,/m/07jnmd,,"criminal, socialite, businessperson",,,,Q1644586
http://www.wikidata.org/entity/Q3716955,Demona,/m/04p_lf,,"criminal, warrior, businessperson",,,Angela,Q3716955
http://www.wikidata.org/entity/Q3723148,Elisa Maza,/m/021z4c,,police detective,,,,Q3723148
http://www.wikidata.org/entity/Q3773172,Goliath,/m/025styf,,"vigilante, tribal chief, warrior, superhero",Manhattan Clan,,Angela,Q3773172
http://www.wikidata.org/entity/Q3831445,Lexington,/m/0j8d8v0,,"vigilante, warrior, superhero",Manhattan Clan,,,Q3831445
http://www.wikidata.org/entity/Q16203925,Max Headroom,/m/0flwpt,,television presenter,,,,Q16203925
http://www.wikidata.org/entity/Q1028714,Jiminy Cricket,/m/01f6_6,,"conscience, teacher",,,,Q1028714
http://www.wikidata.org/entity/Q3388787,Pinocchio,/m/03h35td,,,,,,Q3388787
http://www.wikidata.org/entity/Q3686483,The Coachman,/m/0262kqr,,,,,,Q3686483
http://www.wikidata.org/entity/Q3820836,The Fairy with Turquoise Hair,/m/01tbjz,,,,,Pinocchio,Q3820836
http://www.wikidata.org/entity/Q6502703,Pinocchio,/m/03h35td,,,,,,Q6502703
http://www.wikidata.org/entity/Q167447,Barbie,/m/015w6q,,,,,,Q167447
http://www.wikidata.org/entity/Q3830748,Lubdan,/m/05p9xsd,,,,,,Q3830748
http://www.wikidata.org/entity/Q18405416,The Mistress of the Copper Mountain,/m/0g4z1x5,,genius loci,,,,Q18405416
http://www.wikidata.org/entity/Q3561737,Vlad Plasmius,/m/08yzjp,,,,,,Q3561737
http://www.wikidata.org/entity/Q1046049,Captain Nemo,/m/014s4v,,"terrorist, explorer, submariner, researcher, ship captain, engineer",,,,Q1046049
http://www.wikidata.org/entity/Q3316519,Miss Havisham,/m/02rfpy,,"heiress, recluse",,,,Q3316519
http://www.wikidata.org/entity/Q4066531,Anna Karenina,/m/0h2pp9w,,,,,Sergei Alexeyich Karenin,Q4066531
http://www.wikidata.org/entity/Q6383900,Mr. Miyagi,/m/025rqg0,,"karateka, mentor, sensei",,,,Q6383900
http://www.wikidata.org/entity/Q7197170,Pip,/m/02nwfsb,,"blacksmith, clerk",,,,Q7197170
http://www.wikidata.org/entity/Q55315887,Daniel LaRusso,/m/0fvbly3,,"karateka, business executive, salesperson",,,,Q55315887
http://www.wikidata.org/entity/Q55615265,Johnny Lawrence,/m/0h5nlb8,,"instructor, coach",,,,Q55615265
http://www.wikidata.org/entity/Q844,James Bond,/m/0clpml,,,,,,Q844
http://www.wikidata.org/entity/Q162335,Red Sonja,/m/0138c1,,"swordfighter, martial artist, warrior, gladiator, mercenary, adventurer",,,,Q162335
http://www.wikidata.org/entity/Q189169,Conan the Barbarian,/m/01z02,,"swordfighter, pirate, thief, military leader, mercenary, adventurer",,,Conn,Q189169
http://www.wikidata.org/entity/Q658371,extra,/m/07p5s0,,,,,,Q658371
http://www.wikidata.org/entity/Q188574,Winnie the Pooh,/m/082kw,,,,,,Q188574
http://www.wikidata.org/entity/Q226822,Zorro,/m/01545h,,"swordfighter, vigilante, human rights activist, socialite, outlaw",,,Elena de la Vega,Q226822
http://www.wikidata.org/entity/Q338430,Wonder Woman,/m/0sc7q,,"diplomat, swordfighter, martial artist, government agent, superhero, nurse, military personnel, secretary, astronaut","Justice League Dark, Justice League",,,Q338430
http://www.wikidata.org/entity/Q2426111,Ares,/m/0crtz5,,"mass murderer, necromancer",Olympian Gods,,"Harmonia, Lyta Milton, Earl of Greed, Duke of Deception, Lord Conquest",Q2426111
http://www.wikidata.org/entity/Q2437734,Steve Trevor,/m/03_n6d,,"naval officer, government agent, air force officer, aircraft pilot, politician","United States Air Force, A.R.G.U.S., Team 7, Justice League, Military Intelligence Corps, United States Navy SEALs",,,Q2437734
http://www.wikidata.org/entity/Q3801710,Hippolyta,/m/087t1v,,"swordfighter, superhero","Justice Society of America, All-Star Squadron, Justice League",,"Wonder Woman, Wonder Woman (Earth-Two)",Q3801710
http://www.wikidata.org/entity/Q713701,Sirius Black,/m/01lgbz,,vigilante,"Marauders, Gryffindor, Order of the Phoenix",,,Q713701
http://www.wikidata.org/entity/Q717594,James Potter,/m/02h_frd,,vigilante,"Marauders, The Slug Club, Gryffindor, Order of the Phoenix",,Harry Potter,Q717594
http://www.wikidata.org/entity/Q719274,Fleur Delacour,/m/01dkj9,,"employee, student",Order of the Phoenix,,"Louis Weasley, Dominique Weasley, Victoire Weasley",Q719274
http://www.wikidata.org/entity/Q842178,Lucius Malfoy,/m/01q__p,,terrorist,"Slytherin, The Slug Club, Death Eater",,Draco Malfoy,Q842178
http://www.wikidata.org/entity/Q1251394,Viktor Krum,/m/01r05s,,"Quidditch player, student",,,,Q1251394
http://www.wikidata.org/entity/Q1261224,Olympe Maxime,/m/01_yl0,,,,,,Q1261224
http://www.wikidata.org/entity/Q1884607,Amos Diggory,/m/08vfmkq,,employee,,,Cedric Diggory,Q1884607
http://www.wikidata.org/entity/Q3231528,Barty Crouch Jr.,/m/01q910,,"torturer, school teacher, terrorist, professor",Death Eater,,,Q3231528
http://www.wikidata.org/entity/Q3416772,Rita Skeeter,/m/01rb7n,,"journalist, writer",,,,Q3416772
http://www.wikidata.org/entity/Q3422924,Moaning Myrtle,/m/01nrp0,,,Ravenclaw,,,Q3422924
http://www.wikidata.org/entity/Q125552696,Charlie Kenton,/m/0gw7jmq,,,,,,Q125552696
http://www.wikidata.org/entity/Q246477,Rabbit,/m/0m5wn,,,,,,Q246477
http://www.wikidata.org/entity/Q246876,Owl,/m/0m5vy,,,,,,Q246876
http://www.wikidata.org/entity/Q836719,Piglet,/m/0m5w8,,,,,,Q836719
http://www.wikidata.org/entity/Q1190911,Christopher Robin,/m/0m5th,,,,,,Q1190911
http://www.wikidata.org/entity/Q6929381,Mr Creosote,/m/04w9wy,,,,,,Q6929381
http://www.wikidata.org/entity/Q211414,Miss Moneypenny,/m/01hk60,,secretary,Women's Royal Naval Service,,,Q211414
http://www.wikidata.org/entity/Q246154,M,/m/01lxy7,,,,,,Q246154
http://www.wikidata.org/entity/Q287297,Q,/m/0gjt2,,military personnel,,,,Q287297
http://www.wikidata.org/entity/Q2361723,Jaws,/m/03mh_h,,contract killer,,,,Q2361723
http://www.wikidata.org/entity/Q3079238,Hugo Drax,/m/025_dm6,,industrialist,,,,Q3079238
http://www.wikidata.org/entity/Q1628045,,/m/0d591f9,,,,,,Q1628045
http://www.wikidata.org/entity/Q2533737,Sam Spade,/m/027zkw,,private investigator,,,,Q2533737
http://www.wikidata.org/entity/Q3704357,Debbie Callahan,/m/0d58m1z,,police officer,,,,Q3704357
http://www.wikidata.org/entity/Q3731495,Eric Lassard,/m/03d4n0,,police officer,,,,Q3731495
http://www.wikidata.org/entity/Q3734254,Eugene Tackleberry,/m/0d58m26,,,,,,Q3734254
http://www.wikidata.org/entity/Q282634,Martin Riggs,/m/07h33j,,"police detective, military personnel, police officer",,,,Q282634
http://www.wikidata.org/entity/Q2435789,Roger Murtaugh,/m/09389r,,"soldier, police detective, police officer",,,,Q2435789
http://www.wikidata.org/entity/Q6377092,Kathryn Merteuil,/m/027qlj9,,"high school student, socialite",,,,Q6377092
http://www.wikidata.org/entity/Q2708262,Jack Skellington,/m/042zz0,,,,,,Q2708262
http://www.wikidata.org/entity/Q3637169,Beans,/m/04m30g,,,,,,Q3637169
http://www.wikidata.org/entity/Q1986193,Buzz Lightyear,/m/01ptn1,,astronaut,,,,Q1986193
http://www.wikidata.org/entity/Q5193396,cultural references to Leonardo da Vinci,/m/07zy1p,,,,,,Q5193396
http://www.wikidata.org/entity/Q76757691,Elliott Taylor,/m/0528dck,,schoolchild,,,,Q76757691
http://www.wikidata.org/entity/Q738551,Laurie Strode,/m/09mpv9,,"head teacher, nanny, high school student",,,Jamie Lloyd,Q738551
http://www.wikidata.org/entity/Q1103083,Earl McGraw,/m/03c3ffm,,,,,,Q1103083
http://www.wikidata.org/entity/Q11937,Scrooge McDuck,/m/078m1,,"adventurer, business magnate, treasure hunter",,,Webby Vanderquack,Q11937
http://www.wikidata.org/entity/Q389624,Charlie Chan,/m/012cv9,,police detective,,,,Q389624
http://www.wikidata.org/entity/Q116113,Jim Gordon,/m/031v20,,"police detective, police commissioner","Chicago Police Department, Gotham City Police Department, United States Army Special Forces, United States Marine Corps",,"James Gordon, Jr., Barbara Gordon",Q116113
http://www.wikidata.org/entity/Q158931,Ra's al Ghul,/m/02fqtv,,"fictional ninja, assassin, terrorist, swordfighter, martial artist","League of Assassins, Secret Society of Super Villains",,"Nyssa Raatko, Talia al Ghul",Q158931
http://www.wikidata.org/entity/Q159051,Alfred Pennyworth,/m/02r129,,"valet, government agent, martial artist, building manager, bodyguard, butler, intelligence agent, aide-de-camp, mechanic, chauffeur, secretary, actor","Special Operations Executive, Special Air Service",,Julia Pennyworth,Q159051
http://www.wikidata.org/entity/Q217533,The Joker,/m/0p6vc,,"terrorist, criminal, supervillain, crime boss, serial killer, chemist","Injustice Gang, Injustice League",,,Q217533
http://www.wikidata.org/entity/Q2143880,Red Hood,/m/07sxjc,,,,,,Q2143880
http://www.wikidata.org/entity/Q2321516,Black Mask,/m/0602yr,,"cult leader, torturer, terrorist, supervillain, crime boss, gangster, businessperson","Black Lantern Corps, Secret Society of Super Villains",,,Q2321516
http://www.wikidata.org/entity/Q59996,Robin,/m/0pckp,,"vigilante, superhero",,,,Q59996
http://www.wikidata.org/entity/Q2367867,Big Bad Wolf,/m/01hl2h,,,,,,Q2367867
http://www.wikidata.org/entity/Q1975549,Zack Martin,/m/08cgmr,,,,,,Q1975549
http://www.wikidata.org/entity/Q6880949,Mitch McDeere,/m/0gvrw4f,,lawyer,,,,Q6880949
http://www.wikidata.org/entity/Q939489,Benvolio,/m/04kr_n,,,,,,Q939489
http://www.wikidata.org/entity/Q942964,Mickey Goldmill,/m/027498z,,"professional boxer, boxing trainer",,,,Q942964
