freebase_id,character_name_lst,occupation_lst,affiliation_lst,allies_lst,wikidata_id_lst
/m/04wkgcm,['Juror #9'],[],[],[],['Q12052415']
/m/04wkgcx,['Juror #8'],['architect'],[],[],['Q12052414']
/m/04wkgd4,['Juror n.12'],['advertising person'],[],[],['Q12052420']
/m/04wn66,['David North'],"['mercenary', 'government agent', 'freedom fighter']","['Weapon Plus', 'Weapon X', 'Team X']",[],['Q580074']
/m/04wrb4,['Jack Crawford'],"['offender profiler', 'FBI agent', 'special agent']",['Behavioral Science Unit'],[],['Q4574639']
/m/04x2rn,['Sunny Baudelaire'],['cook'],[],[],['Q957033']
/m/04xbk3,['Lady Macbeth'],[],[],[],['Q2454065']
/m/04xcfk,['Bill the Lizard'],[],[],[],['Q3640014']
/m/04xlmy,['Caterpillar'],[],[],[],['Q1282345']
/m/04xnbs,['Horton the Elephant'],[],[],[],['Q3886309']
/m/04xy0_,['Malcolm Reynolds'],"['soldier', 'space pirate', 'spaceship captain']",['Independent Planets'],[],['Q6742587']
/m/04y5k7w,['John Rambo'],"['vigilante', 'mercenary', 'archer', 'soldier']",[],[],['Q951317']
/m/04y5pw0,['Rayne'],"['vigilante', 'monster hunter', 'assassin', 'vampire hunter', 'intelligence agent']",[],[],['Q1612343']
/m/04y6wq9,['General Joseph Colton'],['soldier'],"['United States Army Special Forces', 'G.I. Joe Adventure Team']",[],['Q5531983']
/m/04yb6m6,['Greg Heffley'],['middle school student'],[],[],['Q13988591']
/m/04ydjd0,['Alexander Smollett'],['ship captain'],[],[],['Q5036534']
/m/04yq6_,['Mr Praline'],[],[],[],['Q6929444']
/m/04z3ty,['Dr. Kananga'],"['criminal', 'smuggler', 'truck driver']",[],[],['Q2282814']
/m/04z_tjw,['Hélène Kuragin'],[],[],[],['Q44681']
/m/04zhc_,['Count Olaf'],"['volunteer', 'murderer', 'arsonist', 'fugitive', 'kidnapper', 'playwright', 'con artist', 'crime boss', 'actor']",['V.F.D.'],[],['Q1981711']
/m/04zjtn5,[],[],[],[],['Q16663925']
/m/04zjtnd,[],[],[],[],['Q16663927']
/m/04zjtpq,[],[],[],[],['Q16663920']
/m/04zk94,['Arthur Poe'],['banker'],[],[],['Q2291638']
/m/04zrs9,['Kup'],[],[],[],['Q2612121']
/m/050kpf,['Flamedramon'],[],[],[],['Q4349433']
/m/050n9g,['Tentomon'],[],[],[],['Q2345634']
/m/050rzs,['The Ghost'],[],[],['Prince Hamlet'],['Q1813659']
/m/050z_x,['Pepé Le Pew'],[],[],[],['Q614094']
/m/0511ks,['Sophie Neveu'],['cryptographer'],[],[],['Q2739161']
/m/051_qc,['Kari Kamiya'],"['middle school student', 'elementary school student']",[],[],['Q3190648']
/m/051_sk,['Davis Motomiya'],[],[],[],['Q2336725']
/m/051jhl,['Leon Scott Kennedy'],"['U.S. Secret Service agent', 'police officer', 'special agent']",[],[],['Q1138965']
/m/051l74,['Callisto'],"['leader', 'terrorist', 'model', 'bodyguard']","['Morlocks', 'Excalibur', 'X-Cell']",[],['Q857541']
/m/051rz8f,['Mark Renton'],"['talent manager', 'unemployed', 'club promoter']",[],[],['Q96280912']
/m/051st91,['cultural depictions of Marie Antoinette'],[],[],[],['Q16147897']
/m/051x1gl,['Bianca Minola'],[],[],[],['Q4902502']
/m/051y6vy,['Henry Crawford'],[],[],[],['Q5719940']
/m/051zbw,['Sora Takenouchi'],[],[],[],['Q9299714']
/m/0523d2j,['Martin Soap'],['actor'],[],[],['Q3850139']
/m/05252bc,['Fanny Price'],[],[],[],['Q3066481']
/m/0526_x,['Owlman'],"['crime boss', 'martial artist']",['Crime Syndicate of America'],[],['Q1762707']
/m/05280x,['Splinter'],"['fictional ninja', 'teacher']",[],"['Michelangelo', 'Raphael', 'Leonardo', 'Donatello']",['Q2082114']
/m/05288kp,['Tommy DeVito'],['mobster'],[],[],['Q125658961']
/m/052898q,['Marsellus Wallace'],['gangster'],[],[],['Q107556430']
/m/0528dck,['Elliott Taylor'],['schoolchild'],[],[],['Q76757691']
/m/052bs6,['Kyle Reese'],"['time traveller', 'revolutionary', 'resistance fighter', 'soldier']",[],['John Connor'],['Q592358']
/m/052l55q,['Willy Loman'],['traveling salesperson'],[],[],['Q8022573']
/m/0534r8,['Lola Bunny'],[],[],[],['Q1575844']
/m/053_9h,['Max Zorin'],"['spy', 'businessperson']",[],[],['Q2219692']
/m/053ndg,['Claire Redfield'],"['vigilante', 'zombie hunter', 'martial artist', 'human rights activist']",[],[],['Q615565']
/m/053nl3,['Klaatu'],[],[],[],['Q5960114']
/m/053p6g,['Gort'],[],[],[],['Q3267424']
/m/053vgk,['Wilma Flintstone'],['reporter'],[],['Pebbles Flintstone'],['Q614240']
/m/053w5h,['Joe Friday'],"['police detective', 'police officer']",[],[],['Q6209929']
/m/054_6s,['Vixen'],"['model', 'superhero']","['Justice League', 'Checkmate', 'International Ultramarine Corps', 'Suicide Squad']",[],['Q2736581']
/m/054ng5,['Asajj Ventress'],"['bounty hunter', 'starship pilot', 'Dark Jedi', 'assassin']","['Jedi', 'Sith', 'Nightsisters', 'Confederacy of Independent Systems']",[],['Q14417']
/m/054w5v,['Caractacus Pott'],['aircraft pilot'],[],[],['Q3658168']
/m/054wn3,['Truly Scrumptious'],[],[],[],['Q3972923']
/m/0552gv,['Cameron Mitchell'],"['starship pilot', 'aircraft pilot', 'soldier']",['SG-1'],[],['Q687999']
/m/0552hn,['Pussy Galore'],"['aircraft pilot', 'trapeze artist', 'gangster', 'judoka']",[],[],['Q2426214']
/m/0552nz,['Grizabella'],[],[],[],['Q3776867']
/m/055sdp,['Ironhide'],[],[],[],['Q482087']
/m/055x7,['Minotaur'],[],[],[],['Q129866']
/m/055ypt,['Carl Denham'],"['film director', 'film producer']",[],[],['Q3658751']
/m/0566pb,['Rock'],['detective'],[],[],['Q7354261']
/m/05695w,['Barney Rubble'],[],[],['Bamm-Bamm Rubble'],['Q614762']
/m/056_8v,"[""April O'Neil""]","['assistant', 'reporter', 'high school student', 'intern', 'programmer', 'scientist', 'shopkeeper', 'archaeologist', 'university student', 'journalist', 'kunoichi']",['Channel 6'],[],['Q7237599']
/m/056bd6,['Betty Rubble'],['reporter'],[],['Bamm-Bamm Rubble'],['Q614768']
/m/0578s,['Merlin'],"['druid', 'alchemist', 'stage magician', 'magician', 'writer', 'prophet']",[],[],['Q188044']
/m/0579y5,['Larten Crepsley'],[],[],[],['Q10784782']
/m/057fvd,['Tintin'],"['astronaut', 'sailor', 'journalist', 'reporter']",[],[],['Q52986']
/m/057lc0,['Bamm-Bamm Rubble'],['mechanic'],[],"['Chip Rubble', 'Roxy Rubble']",['Q1785956']
/m/057ph,['Mickey Mouse'],['handyman'],[],[],['Q11934']
/m/057r94,['John Jameson'],"['astronaut', 'aircraft pilot']",[],[],['Q2423326']
/m/057y48p,['Jim Hawkins'],"['sailor', 'cabin boy']",[],[],['Q3277939']
/m/058n_m,['Bucky'],[],[],[],['Q850685']
/m/058x2xf,['Anya'],[],[],[],['Q17150311']
/m/059by8,['Richard Hannay'],"['espionage', 'military personnel']",[],[],['Q7326250']
/m/059fc6,['Cruella de Vil'],['socialite'],[],[],['Q388605']
/m/059m9w7,['Eli'],[],[],[],['Q115058347']
/m/059m9wg,['Oskar Eriksson'],['student'],[],[],['Q115410963']
/m/059nfl,['Papa Smurf'],"['alchemist', 'chemist']",[],[],['Q939734']
/m/059srh,['Kazuo Kiriyama'],[],[],[],['Q3101558']
/m/059t438,['Walt Kowalski'],[],[],[],['Q7964002']
/m/059wfr,['Link Hogthrob'],['astronaut'],[],[],['Q9298694']
/m/059xlhw,['Emmanuelle'],[],[],[],['Q21197542']
/m/05_5r_d,['Roman Pearce'],"['street racer', 'mechanic']",[],[],['Q3940520']
/m/05_5rc8,['Mia Toretto'],[],[],[],['Q9300158']
/m/05_bhx,['KITT'],[],[],[],['Q1088996']
/m/05_j14,['Aaron Stampler'],['murderer'],[],[],['Q5549413']
/m/05_j3m,['Peter Venkman'],"['scientist', 'psychologist', 'parapsychologist', 'ghost hunter']",[],[],['Q2483011']
/m/05_j3z,['Ray Stantz'],"['scientist', 'parapsychologist', 'ghost hunter']",[],[],['Q2559996']
/m/05_j4n,['Egon Spengler'],"['inventor', 'scientist', 'parapsychologist', 'ghost hunter']",[],[],['Q2602422']
/m/05_jbm,['Janine Melnitz'],['secretary'],[],[],['Q1061977']
/m/05_v32,['King Claudius'],[],[],[],['Q1811294']
/m/05b88l,['Angel Salvadore'],"['terrorist', 'student', 'homemaker', 'circus performer', 'model']","['New Warriors', 'Brotherhood of Mutants', 'Teen Brigade']",[],['Q2539039']
/m/05b9g78,['Benton C. Quest'],[],[],"['Jonathan ""Jonny"" Quest']",['Q10268558']
/m/05bbx9,['Nick Bottom'],"['actor', 'weaver']",['mechanical'],[],['Q2190927']
/m/05blcz,['Snake Eyes'],"['swordfighter', 'fictional ninja', 'soldier']",['G.I. Joe Team'],[],['Q3290281']
/m/05blwqv,['Bolt'],[],[],[],['Q728588']
/m/05btzr,['Mandarin'],"['businessperson', 'conquistador', 'crime boss', 'building manager']",['The Hand'],"['Temugin', 'Sasha Hammer']",['Q2417914']
/m/05c4709,['Kamen Rider Decade'],[],[],[],['Q864788']
/m/05c5zgj,['Edmund Bertram'],[],[],[],['Q5339286']
/m/05cctmk,['Mr. Sowerberry'],['funeral director'],[],[],['Q3327194']
/m/05cw4z,['Amanda Waller'],"['government agent', 'politician']","['Federal Government of the United States', 'Shadow Fighters', 'Justice League', 'Suicide Squad', 'Checkmate', 'A.R.G.U.S.']",[],['Q1994660']
/m/05cxnx,['Helena'],[],[],[],['Q2498540']
/m/05ddy2,['The Leader'],[],[],[],['Q2328990']
/m/05dyjv,['Joe McDoakes'],[],[],[],['Q6211209']
/m/05fbfzt,['Ferdinand'],[],[],[],['Q5443792']
/m/05fbk0v,['Lankester Merrin'],"['exorcist', 'priest']",[],[],['Q17051247']
/m/05fc7vd,['George Knightley'],[],[],[],['Q5541396']
/m/05fsr3,['Christine Daaé'],"['singer', 'violinist']",[],[],['Q2713628']
/m/05gfwz,['Typhoid Mary'],"['prostitute', 'kunoichi']",[],[],['Q2625935']
/m/05gjxsl,['Coraline Jones'],[],[],[],['Q59417226']
/m/05gjxt0,['April Spink'],['actor'],[],[],['Q59569445']
/m/05gjy3b,['Other Mother'],[],[],[],['Q59568064']
/m/05gjy66,['Miriam Forcible'],['actor'],[],[],['Q59573932']
/m/05gxby,['Jon Arbuckle'],['cartoonist'],[],[],['Q277545']
/m/05gzzy,['Lucie Manette'],[],[],[],['Q6696983']
/m/05hjqj,['Dr. Tenma'],[],[],[],['Q5304435']
/m/05hk22,"['Jonathan and Martha Kent', 'Jonathan Kent']",['farmer'],[],"['Superman', 'Superman (Earth-One)', 'Superboy', 'Clark Kent']","['Q2521223', 'Q17486714']"
/m/05hlqm,['Sindel'],['martial artist'],[],['Kitana'],['Q2478051']
/m/05hnm1,['Pinhead'],['priest'],[],[],['Q2518973']
/m/05hp_9,['Vito Corleone'],"['mobster', 'crime boss']",[],"['Sonny Corleone', 'Michael Corleone', 'Tom Hagen', 'Connie Corleone', 'Fredo Corleone']",['Q745077']
/m/05hq0c,['Fredo Corleone'],"['mobster', 'Soldato', 'Caporegime', 'manager', 'underboss']",[],[],['Q931582']
/m/05hq11,['Sonny Corleone'],"['underboss', 'crime boss', 'mobster', 'Caporegime']",[],['Vincent Corleone'],['Q575889']
/m/05hq75,['Vincent Corleone'],"['mobster', 'crime boss', 'Soldato']",[],[],['Q763903']
/m/05hq86,['Mary Corleone'],[],[],[],['Q2537035']
/m/05hq8k,['Jacob Marley'],['accountant'],[],[],['Q657403']
/m/05hqys,['Gouken'],['martial artist'],[],[],['Q3107323']
/m/05k0b9,['Gustav Graves'],"['military officer', 'arms trafficker', 'diamond cutter']",[],[],['Q2724858']
/m/05kg2jm,['Silk Spectre II'],"['vigilante', 'superhero']",[],[],['Q3227386']
/m/05kg2ss,['Silhouette'],"['vigilante', 'superhero']",[],[],['Q5658469']
/m/05khtz,['Mike Wazowski'],['Internet meme'],['Monsters Incorporated'],[],['Q2907795']
/m/05klqv,[],[],[],[],['Q17429397']
/m/05kmrmr,[],[],[],[],['Q85854877']
/m/05kn_m7,['Milos Columbo'],['smuggler'],[],[],['Q21685021']
/m/05kn_n8,['Erich Kriegler'],[],[],[],['Q20008254']
/m/05ljpc,['Kilowog'],"['superhero', 'military officer']","['Justice League', 'Green Lantern Corps']",[],['Q427750']
/m/05lsgx,['Teela'],"['magician', 'warrior']",['Heroic Warriors'],[],['Q1421956']
/m/05m1x31,['Renée Dwyer'],"['waiter', 'kindergarten teacher']",[],['Bella Swan'],['Q9068024']
/m/05m1x3f,['Angela Weber'],"['university student', 'high school student']",[],[],['Q17194008']
/m/05m1x3m,['Jessica Stanley'],['high school student'],[],[],['Q28692965']
/m/05m8vj,['Madame Defarge'],['revolutionary'],[],[],['Q6726290']
/m/05mcq2,['Cool Cat'],[],[],[],['Q22350731']
/m/05mslfx,['Connie Sachs'],['intelligence officer'],[],[],['Q2993482']
/m/05mwdx6,['Thomas Bertram'],[],[],[],['Q7787606']
/m/05mxw,['Obelix'],"['warrior', 'creator']",[],[],['Q715597']
/m/05n2kr,['Nancy'],"['thief', 'prostitute', 'bartender']",[],[],['Q3870091']
/m/05n538l,['Jacobim Mugatu'],[],[],[],['Q125552953']
/m/05nb4fb,['Vladimir Dubrovsky'],['brigand'],[],[],['Q105195116']
/m/05nd8m3,"['Howard W. Campbell, Jr.']",[],[],[],['Q11975953']
/m/05nf6xy,['Frau Blücher'],[],[],[],['Q63894692']
/m/05nmczn,['Ziggy Stardust'],[],[],[],['Q2465713']
/m/05nspz,['Motoko Kusanagi'],"['intelligence analyst', 'police officer']",['Public Security Section 9'],[],['Q6918065']
/m/05nvz8,['Abin Sur'],"['professor', 'superhero', 'military officer']","['Black Lantern Corps', 'Green Lantern Corps', 'Indigo Tribe']",['Amon Sur'],['Q772660']
/m/05p43l,['Rosa Klebb'],[],"['SPECTRE', 'SMERSH']",[],['Q2307276']
/m/05p5z78,['Mary Crawford'],[],[],[],['Q16202197']
/m/05p64n4,['Neil Sutherland'],[],[],[],['Q124823442']
/m/05p8f5,['Hathi'],[],[],[],['Q1093885']
/m/05p9xsd,['Lubdan'],[],[],[],['Q3830748']
/m/05pb886,['Kamen Rider DiEnd'],[],[],[],['Q6356723']
/m/05pbctn,['The Tailor of Panama'],[],[],[],['Q1187056']
/m/05pnb1,['Loki'],[],[],"['Midgard Serpent', 'Fenris Wolf']",['Q1147326']
/m/05ppdb,['Anna Williams'],"['student', 'assassin', 'bodyguard']",[],[],['Q2738631']
/m/05psrpp,['Max Tennyson'],"['astronaut', 'teacher', 'mechanic']",[],[],['Q2834947']
/m/05pv934,[],[],[],[],"['Q3866808', 'Q6007351']"
/m/05pxh3,['Barney Fife'],[],[],[],['Q4861718']
/m/05q6f2g,['Dominic Toretto'],"['street racer', 'outlaw', 'mechanic']",[],[],['Q1991640']
/m/05r0_4,['Jin Kazama'],[],[],[],['Q6575302']
/m/05r60w,['Carrie Bradshaw'],"['columnist', 'reporter']",[],[],['Q254678']
/m/05rdrp,['Old Deuteronomy'],[],[],[],['Q3881510']
/m/05rf4l,['Prince Caspian'],['swordfighter'],[],['Rilian'],['Q2002477']
/m/05rhws,['Jetfire'],[],[],[],['Q784800']
/m/05rkj6,['Heihachi Mishima'],"['murderer', 'businessperson', 'martial artist', 'business executive', 'director']",[],"['Kazuya Mishima', 'Lars Alexandersson']",['Q1980338']
/m/05rsc_,['Rosco P. Coltrane'],[],[],[],['Q3442316']
/m/05s6s8,['page'],[],[],[],['Q855855']
/m/05sq94b,['John Robinson'],"['professor', 'astrophysicist', 'military personnel', 'astronaut']",[],"['Will Robinson', 'Penny Robinson', 'Judy Robinson']",['Q5933563']
/m/05sqdsl,['John Dillinger'],['bank robber'],[],[],['Q125590458']
/m/05sqlx2,['GERTY'],[],[],[],['Q110748189']
/m/05sqlx9,['Sam Bell'],[],[],[],['Q110747784']
/m/05srdch,['Blair Williams'],"['aircraft pilot', 'resistance fighter']",[],[],['Q125454776']
/m/05srdtb,['Dobby'],[],[],[],['Q1254953']
/m/05srl8_,['Sebastian'],[],[],[],['Q7442354']
/m/05srlbg,['Olivia'],[],[],[],['Q7088017']
/m/05srlbt,['Viola'],[],[],[],['Q7932996']
/m/05srld3,['Maria'],['lady-in-waiting'],[],[],['Q6760968']
/m/05srlfj,['Orsino'],[],[],[],['Q7104140']
/m/05sxz83,['Lockwood'],[],[],[],['Q6665881']
/m/05t0fd5,['Mark Hoffman'],"['vigilante', 'police detective']",[],[],['Q751192']
/m/05t0z12,"[""Brian O'Conner""]","['police detective', 'street racer', 'mechanic', 'FBI agent']",[],[],['Q19803416']
/m/05t1x1b,['Lucky'],[],[],[],['Q2219082']
/m/05t1x7f,['Sōsuke'],[],[],[],['Q125741975']
/m/05t2dqc,[],[],[],[],['Q5813846']
/m/05t38p4,['Sultan'],[],[],['Badroulbadour'],['Q15605368']
/m/05t38pq,['The Peddler'],['peddler'],[],[],['Q3221604']
/m/05tb3_,['Luminara Unduli'],['Jedi'],['Jedi'],[],['Q2297428']
/m/05tbw3,['Hosuke Sharaku'],[],[],[],['Q13403405']
/m/05tjd,['Popeye'],['sailor'],[],[],['Q199796']
/m/05twlg,['Aristotle Kristatos'],"['spy', 'smuggler', 'soldier']",[],[],['Q3622722']
/m/05txcb7,['Kida'],"['ruler', 'warrior']",[],[],['Q18243400']
/m/05txpv,['Buffalo Bill'],['serial killer'],[],[],['Q2393619']
/m/05tyg5,['Robbie Robertson'],['newspaper editor'],[],['Randy Robertson'],['Q944573']
/m/05v3xfk,['Maurice'],['inventor'],[],['Belle'],['Q2427584']
/m/05v3xjd,['Fifi'],['scullery maid'],[],[],['Q27608822']
/m/05v9g9m,['Lee Holloway'],[],[],[],['Q125742044']
/m/05v_9m,['Carmine Falcone'],"['mobster', 'crime boss']",[],"['Catwoman', 'Sofia Falcone', 'Alberto Falcone', 'Mario Falcone']",['Q2663956']
/m/05w7s8,['Thor'],['politician'],['Ultimates'],[],['Q4003185']
/m/05wkc3,['Peter Quince'],"['carpenter', 'actor']",['mechanical'],[],['Q3089658']
/m/05x2xp,['Ada Wong'],"['martial artist', 'archer', 'criminal', 'contract killer', 'industrial spy', 'zombie hunter']",[],[],['Q1145624']
/m/05x5nb6,['Philoctetes'],['coach'],[],[],['Q3381115']
/m/05xf6d,['Ratchet'],[],[],[],['Q913520']
/m/05xj9p,['Sebastian Moran'],"['assassin', 'hunter', 'marksman', 'aide-de-camp', 'military officer', 'soldier']",[],[],['Q2499763']
/m/05xvt_,['Donkey'],[],[],[],['Q748427']
/m/05yqwhk,['Rip Cord'],['aircraft pilot'],[],[],['Q7335492']
/m/05yrdjk,['Malcolm Tucker'],['political adviser'],[],[],['Q3281728']
/m/05z1bcn,['Cypher'],['resistance fighter'],[],[],['Q1963886']
/m/05z5qm,['Nappa'],"['mercenary', 'warrior']",[],[],['Q11092520']
/m/05z5xd9,['Wile E. Coyote'],[],[],[],['Q598503']
/m/05zk3qd,['Leticia Ortiz'],['street racer'],[],[],['Q3831054']
/m/05zlnc,['Nina Williams'],['bodyguard'],[],['Steve Fox'],['Q2340829']
/m/05zrm_,['Kevin the Teenager'],[],[],[],['Q6397822']
/m/05zryx,['Henri Ducard'],"['mercenary', 'hunter']",[],[],['Q3131007']
/m/05zx75,['Aunt Bee'],[],[],[],['Q4821944']
/m/05zxnk,['Rose Maylie'],[],[],[],['Q263749']
/m/0602yr,['Black Mask'],"['businessperson', 'cult leader', 'torturer', 'terrorist', 'supervillain', 'gangster', 'crime boss']","['Black Lantern Corps', 'Secret Society of Super Villains']",[],['Q2321516']
/m/0607sr,['Prowl'],[],[],[],['Q2577811']
/m/060lb,['Priam'],[],[],"['Deiphobus', 'Amycus', 'Chrysolaus', 'Bias', 'Diores', 'Chersidamas', 'Echephron', 'Hyperion', 'Mestor', 'Agathon', 'Evagoras', 'Laodice', 'Astyoche', 'Deiopites', 'Dolon', 'Hector', 'Cassandra', 'Chaon', 'Glaucus', 'Aesacus', 'Lysimache', 'Axion', 'Echemmon', 'Democoon', 'Aegeoneus', 'Demosthea', 'Clonius', 'Astynomus', 'Agavus', 'Aristomache', 'Antiphus', 'Telestas', 'Aristodeme', 'Polites', 'Helenus', 'Brissonius', 'Idomeneus', 'Atas', 'Demnosia', 'Polymedon', 'Polyxena', 'Philaemon', 'Ascanius', 'Astygonus', 'Lysithous', 'Antinoos', 'Medesicaste', 'Evander', 'Creusa', 'Paris', 'Laodocus', 'Doryclus', 'Ilione', 'Dios', 'Hypeirochus', 'Hippodamas', 'Alastor', 'Dryops', 'Kebriones', 'Hipponous', 'Medusa', 'Aretus', 'Archemachus', 'Phorbas', 'Pammon', 'Isus', 'Lycaon', 'Gorgythion', 'Chromius', 'Lysianassa', 'Armogaras', 'Troilus', 'Melanippus', 'Hippothous', 'Polydorus', 'Idaeus']",['Q170473']
/m/060p_v,"[""Ch'p""]","['superhero', 'military officer']",['Green Lantern Corps'],[],['Q3665687']
/m/060wlg,['Gitanjali'],[],[],[],['Q2358930']
/m/061f0z,['Sydney Carton'],['lawyer'],[],[],['Q7659855']
/m/062_5yl,"[""Frank d'Amico""]",[],[],[],['Q27961766']
/m/062_q7x,['EVE'],[],[],[],['Q20749441']
/m/062bf_,['Rose DeWitt Bukater'],['actor'],[],[],['Q4892194']
/m/062g6f,['Charles Robinson'],[],[],[],['Q2315307']
/m/062g73,['Bill Tanner'],['military chief of staff'],[],[],['Q2024961']
/m/062r15,['Alec Trevelyan'],"['terrorist', '00 Agent']",[],[],['Q2832397']
/m/062spk,['Annie Wilkes'],"['serial killer', 'nurse']",[],[],['Q1628095']
/m/062zvvk,[],[],[],[],['Q2860180']
/m/0631_t,['Samara Morgan'],[],[],[],['Q2423675']
/m/0638v2,['Connie Corleone'],[],[],[],['Q2338698']
/m/063cb7,['Shakuntala'],[],[],['Bharata'],['Q955123']
/m/063kpd,['Rey Curtis'],"['police detective', 'police officer']",[],[],['Q1259668']
/m/063l_k,['Kazuya Mishima'],"['businessperson', 'mass murderer', 'martial artist', 'business executive', 'director', 'chief executive officer']",[],['Jin Kazama'],['Q1992933']
/m/063tg6,['Swoop'],[],[],[],"['Q6136693', 'Q2082487']"
/m/063y59,['Clubber Lang'],['professional boxer'],[],[],['Q2715366']
/m/0642y1r,['Mikaela Banes'],['high school student'],[],[],['Q3124833']
/m/0644dl,['Honey Rider'],['beachcomber'],[],[],['Q687726']
/m/0647sn,['Victor Frankenstein'],['scientist'],[],"['Wolf Frankenstein', 'Ludwig Frankenstein']","['Q61118028', 'Q2320164']"
/m/064dv4,['Woody'],['cowboy'],[],[],['Q2290907']
/m/064hlh,['Bumblebee'],['spy'],['Autobot'],[],['Q305245']
/m/064psyy,['Dileep Rao'],"['stage actor', 'actor', 'film actor']",[],[],['Q1225469']
/m/064q4pb,['Inspector Hornleigh'],['detective'],[],[],['Q6038428']
/m/064vr0,['Juliet'],[],[],[],['Q1092632']
/m/065qg9t,['Amos Slade'],"['hunter', 'farmer']",[],[],['Q27437118']
/m/065xmv,['Woody Boyd'],['bartender'],[],[],['Q8033635']
/m/0661q8c,['Randy Robinson'],['professional wrestler'],[],[],['Q7292402']
/m/0669rl3,['Fievel Mousekewitz'],[],[],[],['Q3071573']
/m/066k3b,['Igor'],[],[],[],['Q3071490']
/m/066yvk,['Trypticon'],[],[],[],['Q2367377']
/m/066zh5,['Natalya Simonova'],['programmer'],[],[],['Q951379']
/m/067qs5,['KARR'],[],[],[],['Q19975']
/m/067scf,['Earl Bassett'],[],[],[],['Q2442200']
/m/067z9w,['Mr. Mistoffelees'],[],[],[],['Q1647969']
/m/06833r,['Captain Flint'],"['sailor', 'poet', 'pirate']",[],[],['Q163792']
/m/068k36,['Kogoro Mori'],['private investigator'],[],['Ran Mouri'],['Q599685']
/m/068k52,['Heiji Hattori'],[],[],[],['Q389206']
/m/068kfk,['Ai Haibara'],['researcher'],"['Black Organization', 'Detective Boys']",[],['Q1148698']
/m/068x8r,['Prince Escalus'],[],[],[],"['Q56377103', 'Q15829750']"
/m/069qj0,['Boss Hogg'],['politician'],[],[],['Q2911540']
/m/069qn9,['Robert Kelly'],['politician'],"['United States Senate', 'United States Army']",[],['Q662139']
/m/069r7v,['Joe Chill'],"['criminal', 'robber', 'mobster', 'assassin']",[],[],['Q2487202']
/m/06_4x2,['Rhoda Penmark'],"['serial killer', 'con artist']",[],[],['Q7320853']
/m/06_fkx,['Louis de Pointe du Lac'],[],[],[],['Q2468774']
/m/06_krl,['Ash Williams'],"['salesperson', 'engineer', 'inventor', 'demon hunter', 'zombie hunter']",[],[],['Q2552758']
/m/06_p1n,['Mary Morstan'],['governess'],[],[],['Q2731317']
/m/06b5zb,['Mungojerrie'],['thief'],[],[],['Q16387168']
/m/06bj7s,['Julia'],"['revolutionary', 'civil servant']",[],[],['Q651130']
/m/06bs6j,['Harvey Bullock'],"['police commissioner', 'police detective']","['Checkmate', 'Gotham City Police Department']",[],['Q2339663']
/m/06bwjx,['Tom Hagen'],"['consigliere', 'lawyer']",[],[],['Q798823']
/m/06cg2y,['Horatio'],[],[],[],['Q3140503']
/m/06cwn8,['Quarrel'],['fisher'],[],[],['Q3412996']
/m/06d_qf,['Castor Oyl'],[],[],[],['Q1115828']
/m/06dhyx,['Foxxy Love'],"['musician', 'reality television participant']",[],[],['Q11693656']
/m/06dk6x,['Gilbert Blythe'],"['teacher', 'physician']",[],"['Jem Blythe', 'Joyce Blythe', 'Shirley Blythe', 'Anne ""Nan” Blythe', 'Rilla Blythe', 'Diana ""Di” Blythe', 'Walter Blythe']",['Q5560816']
/m/06dkjh,['Edwin Jarvis'],"['aircraft pilot', 'butler']",[],[],['Q544290']
/m/06dx35,['Captain Typho'],[],[],[],['Q6135489']
/m/06dz09,['William of Baskerville'],"['monk', 'religious']",[],[],['Q2715294']
/m/06f01d,['Floronic Man'],"['criminal', 'scientist']","['Secret Society of Super Villains', 'Injustice Gang', 'New Guardians']",[],['Q3543336']
/m/06f8j2,['Murtagh'],"['swordfighter', 'magician']",['Dragon Riders'],[],['Q1179964']
/m/06fg27,['Lord Farquaad'],['monarch'],[],[],['Q2916413']
/m/06fkr9,['Violator'],"['supervillain', 'clown', 'serial killer']",[],[],['Q2328342']
/m/06g14,['Richard Kimble'],"['physician', 'fugitive']",[],[],['Q1253948']
/m/06gm7l,['Augustus Gloop'],[],[],[],['Q6030163']
/m/06gpr2,['Monsieur Hulot'],[],[],[],['Q929113']
/m/06h0wv,['Dr. Zaius'],[],[],[],['Q2058388']
/m/06h3vy,['Cogliostro'],"['exorcist', 'superhero']",[],[],['Q4226073']
/m/06hlgg,['Gertrude'],[],[],['Prince Hamlet'],['Q546616']
/m/06hm0d,['Princess Fiona'],[],[],"['Farkle', 'Felicia', 'Fergus']",['Q52405']
/m/06hzm5,['Hikaru Ichijyo'],['mech pilot'],[],[],['Q5760406']
/m/06j5x9,['Le Chiffre'],['banker'],['SMERSH'],[],['Q2136439']
/m/06j7x,['Robin Hood'],"['swordfighter', 'vigilante', 'thief', 'archer']",[],[],['Q122634']
/m/06jb81,['Gillian B. Loeb'],"['police commissioner', 'police officer']",['Gotham City Police Department'],[],['Q3000468']
/m/06jpdm,['Chucky'],['serial killer'],[],['Glen/Glenda Ray'],['Q25097']
/m/06k0bf,['Violet Parr'],['schoolchild'],[],[],['Q3243369']
/m/06kbf2,['Munkustrap'],[],[],[],['Q3867216']
/m/06kjd1,"[""Chloe O'Brian""]","['spy', 'intelligence analyst', 'cyberterrorist', 'government agent']",[],[],['Q256647']
